name,profile_url,rating,reviews_count,location,country,website_url,min_project,hourly_rate,employees,team_size,tagline,services,source,email,contact_form_url,category,sub_category
The Smyth Group,https://clutch.co/profile/smyth-group,5.0,26.0,"Vista, CA",United States,https://hello.thesmythgroup.com/web-apps,,$150 - $199 / hr,10 - 49,,,"20% AI Development, 20% Custom Software Development, 20% Mobile App Development+2 services, 20% UX/UI Design, 20% Web Development",Clutch.co,Unreachable,https://hello.thesmythgroup.com/web-apps,"Design,Development","Design Agencies,UI/UX Design,Custom Software Development,Flutter,PHP,Web Development"
Razor Rank,https://clutch.co/profile/razor-rank,5.0,26.0,"Dallas, TX",United States,http://www.razorrank.com?utm_source=clutch.co&utm_medium=referral&utm_campaign=web-designers,,$100 - $149 / hr,50 - 249,,,"15% Web Design, 30% Search Engine Optimization, 20% Pay Per Click+2 services, 20% Social Media Marketing, 15% Content Marketing",Clutch.co,Unreachable,https://razorrank.com/contact/,"Design,Marketing","Design Agencies,Web Design,Content Marketing,Digital Marketing,Full-Service Digital,PPC,Social Media Marketing"
Nyusoft Solutions LLP,https://clutch.co/profile/nyusoft-solutions-llp,5.0,24.0,"Ahmedabad, India",India,https://www.nyusoft.com/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,,$25 - $49 / hr,50 - 249,,,"35% Web Development, 25% Mobile App Development, 20% Custom Software Development+2 services, 10% Low/No Code Development, 10% UX/UI Design",Clutch.co,Unreachable,https://www.nyusoft.com/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,"Design,Development","Design Agencies,UI/UX Design,App Development,Custom Software Development,PHP,Web Development,WordPress"
LawRank,https://clutch.co/profile/lawrank,5.0,21.0,"Los Angeles, CA",United States,https://lawrank.com/?utm_source=clutch.co&utm_medium=referral,,,10 - 49,,,"10% Web Design, 70% Search Engine Optimization, 10% Advertising+1 service, 10% Pay Per Click",Clutch.co,Unreachable,https://lawrank.com/?utm_source=clutch.co&utm_medium=referral,"Design,Marketing","Design Agencies,Web Design,Digital Marketing,Full-Service Digital,PPC"
Cozy Design,https://clutch.co/profile/cozy-design,5.0,20.0,"San Diego, CA",United States,https://www.cozydesign.com/,,$100 - $149 / hr,10 - 49,,,"40% Web Design, 20% Graphic Design, 10% Event Marketing+4 services, 10% Print Design, 10% Social Media Marketing, 5% Branding, 5% Logo",Clutch.co,Unreachable,https://www.cozydesign.com/contact,"Design,Marketing","Design Agencies,Web Design,Digital Marketing,Full-Service Digital,Social Media Marketing"
Neff,https://clutch.co/profile/neff,5.0,19.0,"Philadelphia, PA",United States,https://neffknows.com/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,,$150 - $199 / hr,10 - 49,,,"13% Advertising, 13% Branding, 13% Public Relations+5 services, 13% Social Media Marketing, 12% Media Planning & Buying, 12% Video Production, 12% Web Design, 12% Web Development",Clutch.co,Unreachable,https://neffknows.com/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,"Design,Development,Marketing","Design Agencies,Web Design,Web Development,Digital Marketing,Full-Service Digital,PR Firms,Social Media Marketing"
"Oomph, Inc.",https://clutch.co/profile/oomph-0-0,5.0,17.0,"Providence, RI",United States,https://oomphinc.com/?utm_source=clutch&utm_medium=referral&utm_campaign=profile,,$150 - $199 / hr,10 - 49,,,"20% UX/UI Design, 30% Web Development, 20% Digital Strategy+2 services, 20% Web Design, 10% Custom Software Development",Clutch.co,Unreachable,https://oomphinc.com/?utm_source=clutch&utm_medium=referral&utm_campaign=profile,"Design,Development","Design Agencies,UI/UX Design,Web Design,Custom Software Development,PHP,Web Development,WordPress"
Groundwrk,https://clutch.co/profile/groundwrk,5.0,17.0,"Denver, CO",United States,https://www.groundwrk.com/clutch-home/,,$150 - $199 / hr,10 - 49,,,"45% Web Design, 35% Web Development, 10% Branding+1 service, 10% Social Media Marketing",Clutch.co,Unreachable,https://www.groundwrk.com/contact/,"Design,Development,Marketing","Design Agencies,Web Design,Web Development,WordPress,Digital Marketing,Full-Service Digital,Social Media Marketing"
Digital Thing,https://clutch.co/profile/digital-thing,5.0,17.0,"Eltham, Australia",Australia,https://www.digitalthing.com.au/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,,$150 - $199 / hr,2 - 9,,,"35% UX/UI Design, 35% Web Development, 30% Web Design",Clutch.co,Unreachable,https://www.digitalthing.com.au/contact/,"Design,Development","Design Agencies,UI/UX Design,Web Design,Web Development,WordPress"
Applica,https://clutch.co/profile/applica,5.0,17.0,"London, England",England,https://applica.agency/clutch-page,,$50 - $99 / hr,10 - 49,,,"10% Mobile App Development, 50% Mobile & App Marketing, 20% Conversion Optimization+1 service, 20% UX/UI Design",Clutch.co,Unreachable,https://applica.agency/clutch-page,"Design,Development,Marketing","Design Agencies,UI/UX Design,App Development,Digital Marketing,Full-Service Digital"
illuminise ltd,https://clutch.co/profile/illuminise,5.0,15.0,"Cambridge, England",England,https://www.illuminise.com/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,,$100 - $149 / hr,10 - 49,,,"90% E-Commerce Development, 10% Web Design",Clutch.co,Unreachable,https://www.illuminise.com/contact/,"Design,Development","Design Agencies,Web Design,E-Commerce Development"
Capitol Tech Solutions,https://clutch.co/profile/capitol-tech-solutions,5.0,14.0,"Sacramento, CA",United States,https://www.capitoltechsolutions.com/services/web-design/?utm_source=clutch.co&utm_medium=referral&utm_campaign=web-designers,,$150 - $199 / hr,10 - 49,,,"30% Web Design, 30% Custom Software Development, 30% Web Development+1 service, 10% IoT Development",Clutch.co,Unreachable,https://www.capitoltechsolutions.com/services/web-design/?utm_source=clutch.co&utm_medium=referral&utm_campaign=web-designers,"Design,Development","Design Agencies,Web Design,.NET,Custom Software Development,Web Development,WordPress"
DECODE,https://clutch.co/profile/decode,5.0,13.0,"Zagreb, Croatia",Croatia,https://decode.agency/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,,$50 - $99 / hr,50 - 249,,,"80% Custom Software Development, 20% UX/UI Design",Clutch.co,Unreachable,https://decode.agency/contact/,"Design,Development","Design Agencies,UI/UX Design,Custom Software Development,Java"
WolfPack Advising,https://clutch.co/profile/wolfpack-advising,5.0,13.0,"Tampa, FL",United States,https://wolfpackadvising.com/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,,$150 - $199 / hr,10 - 49,,,"25% Advertising, 20% Search Engine Optimization, 15% Social Media Marketing+5 services, 10% Content Marketing, 10% Conversion Optimization, 10% Web Design, 5% Branding, 5% Email Marketing",Clutch.co,Unreachable,https://wolfpackadvising.com/contact-us/,"Design,Marketing","Design Agencies,Web Design,Content Marketing,Digital Marketing,Full-Service Digital,Social Media Marketing"
Agency atQuo,https://clutch.co/profile/agency-atquo,5.0,12.0,"New York, NY",United States,https://www.atquo.com/kit-cl/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,,$100 - $149 / hr,2 - 9,,,"20% Web Development, 20% E-Commerce Development, 20% Graphic Design+2 services, 20% UX/UI Design, 20% Web Design",Clutch.co,Unreachable,https://www.atquo.com/agency/contact,"Design,Development","Design Agencies,UI/UX Design,Web Design,E-Commerce Development,PHP,Python & Django,Web Development,WordPress"
SIVOXI®,https://clutch.co/profile/sivoxi,5.0,12.0,"Sandton, South Africa",South Africa,http://www.sivoxi.com/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,,$50 - $99 / hr,10 - 49,,,"20% AI Development, 20% Custom Software Development, 20% Generative AI+3 services, 20% Mobile App Development, 10% UX/UI Design, 10% Web Design",Clutch.co,Unreachable,https://www.sivoxi.com/contact-us/,"Design,Development","Design Agencies,UI/UX Design,Web Design,.NET,Custom Software Development"
Moonstone Interactive,https://clutch.co/profile/moonstone-interactive,5.0,11.0,"San Ramon, CA",United States,https://www.msinteractive.com/is-your-website-helping-you-grow/?utm_source=clutch.co&utm_medium=referral&utm_campaign=clutch_profile,,,10 - 49,,,"10% Mobile App Development, 35% Web Development, 15% Conversion Optimization+3 services, 15% UX/UI Design, 15% Web Design, 10% Custom Software Development",Clutch.co,Unreachable,https://www.msinteractive.com/is-your-website-helping-you-grow/?utm_source=clutch.co&utm_medium=referral&utm_campaign=clutch_profile,"Design,Development","Design Agencies,UI/UX Design,Web Design,.NET,App Development,Custom Software Development,PHP,Web Development,WordPress"
Labrys,https://clutch.co/profile/labrys,5.0,11.0,"Milton, Australia",Australia,https://labrys.io/?utm_source=clutch.co&utm_medium=referral&utm_campaign=developers-blockchain,,$100 - $149 / hr,10 - 49,,,"17.6/20 Reviews, 10/10 Clients & Experience, 8.5/10 Market Presence, 50% Blockchain, 50% Other",Clutch.co,Unreachable,https://labrys.io/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,"Design,Development","Design Agencies,UI/UX Design,App Development,Blockchain,Web Development"
Evrig,https://clutch.co/profile/evrig,5.0,8.0,"Ahmedabad, India",India,https://www.evrig.com/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,,$25 - $49 / hr,50 - 249,,,"40% E-Commerce Development, 20% Web Development, 10% IT Staff Augmentation+3 services, 10% IT Strategy Consulting, 10% UX/UI Design, 10% Web Design",Clutch.co,Unreachable,https://www.evrig.com/contact-us/,"Design,Development,IT Services","Design Agencies,UI/UX Design,Web Design,E-Commerce Development,PHP,Web Development,All IT Services,IT Staff Augmentation"
ARMOUR Digital Marketing Agency,https://clutch.co/profile/armour-digital-marketing-agency,5.0,8.0,"Tel Aviv-Yafo, Israel",Israel,https://www.armour.studio/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,,$50 - $99 / hr,2 - 9,,,"10% Branding, 10% Ecommerce Marketing, 10% Fractional CMO Services+7 services, 10% Graphic Design, 10% Logo, 10% Pay Per Click, 10% Sales Outsourcing, 10% Search Engine Optimization, 10% Social Media Marketing, 10% Web Design",Clutch.co,Unreachable,https://www.armour.studio/service/web-design-services/?utm_source=clutch.co&utm_medium=referral&utm_campaign=web-designers,"Design,Marketing","Design Agencies,Logo Design,Web Design,Digital Marketing,Full-Service Digital,PPC,Social Media Marketing"
Advanté-BCS,https://clutch.co/profile/advant-bcs,5.0,8.0,"Midlothian, VA",United States,https://advantebcs.com/clutch-digital-marketing-partner,,$150 - $199 / hr,2 - 9,,,"30% Web Design, 25% Digital Strategy, 25% Pay Per Click+2 services, 10% Advertising, 10% Branding",Clutch.co,Unreachable,https://advantebcs.com/clutch-digital-marketing-partner,"Design,Marketing","Design Agencies,Web Design,Digital Marketing,Full-Service Digital,PPC"
Mozmene,https://clutch.co/profile/mozmene,5.0,7.0,"Yokohama, Japan",Japan,http://mozmene.com?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,,$100 - $149 / hr,10 - 49,,,"10% Advertising, 10% Branding, 10% Content Marketing+7 services, 10% Graphic Design, 10% Marketing Strategy, 10% Media Planning & Buying, 10% Pay Per Click, 10% Social Media Marketing, 10% Video Production, 10% Web Design",Clutch.co,Unreachable,http://mozmene.com/contact,"Design,Marketing","Design Agencies,Web Design,Content Marketing,Digital Marketing,Full-Service Digital,PPC,Social Media Marketing"
Scalebay,https://clutch.co/profile/scalebay-0,5.0,7.0,"Paris, France",France,https://www.scalebay.io/,,$150 - $199 / hr,2 - 9,,,"20% Conversion Optimization, 20% Digital Strategy, 20% Graphic Design+2 services, 20% Media Planning & Buying, 20% Mobile & App Marketing",Clutch.co,Unreachable,https://www.scalebay.io/contacts,"Design,Marketing","Design Agencies,Digital Marketing,Full-Service Digital"
"Gummicube, Inc.",https://clutch.co/profile/gummicube,5.0,7.0,"San Jose, CA",United States,https://www.gummicube.com/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,,$50 - $99 / hr,50 - 249,,,"70% Mobile & App Marketing, 10% Digital Strategy, 10% Mobile App Development+1 service, 10% Web Design",Clutch.co,Unreachable,https://www.gummicube.com/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,"Design,Marketing","Design Agencies,Web Design,Digital Marketing,Full-Service Digital"
Rep Cap,https://clutch.co/profile/rep-cap,5.0,7.0,"Baton Rouge, LA",United States,https://repcap.com,,$200 - $300 / hr,10 - 49,,,"10% Web Design, 40% Content Marketing, 10% Graphic Design+7 services, 10% Marketing Strategy, 5% Audio Production, 5% Branding, 5% Email Marketing, 5% Search Engine Optimization, 5% Social Media Marketing, 5% Video Production",Clutch.co,Unreachable,https://repcap.com,"Design,Marketing","Design Agencies,Web Design,Content Marketing,Digital Marketing,Full-Service Digital"
VeteranWebDesign.com,https://clutch.co/profile/veteranwebdesigncom,5.0,6.0,,,https://veteranwebdesign.com/?utm_source=clutch.co&utm_medium=referral,,< $25 / hr,,,,"30% Web Design, 15% E-Commerce Development, 15% Logo+3 services, 15% Search Engine Optimization, 15% Web Development, 10% Low/No Code Development",Clutch.co,Unreachable,https://veteranwebdesign.com/?utm_source=clutch.co&utm_medium=referral,"Design,Development,Marketing","Logo Design,Web Design,E-Commerce Development,PHP,WordPress,Digital Marketing,Full-Service Digital"
By the Pixel,https://clutch.co/profile/pixel,5.0,5.0,"Denver, CO",United States,http://www.bythepixel.com,,$150 - $199 / hr,10 - 49,,,"75% Web Development, 15% Digital Strategy, 5% UX/UI Design+1 service, 5% Web Design",Clutch.co,Unreachable,http://www.bythepixel.com,"Design,Development","Design Agencies,PHP,Web Development,WordPress"
Syrup,https://clutch.co/profile/syrup,5.0,5.0,"Atlanta, GA",United States,https://syrupmarketing.com/,,$100 - $149 / hr,10 - 49,,,"60% Demand Generation Marketing, 20% Web Design, 10% Branding+1 service, 10% Search Engine Optimization",Clutch.co,Unreachable,https://syrupmarketing.com/,"Design,Marketing","Design Agencies,Web Design,Digital Marketing,Full-Service Digital"
"Connection Model, LLC",https://clutch.co/profile/connection-model,5.0,5.0,"Bellevue, WA",United States,https://www.connectionmodel.com/contact/?utm_source=clutch&utm_medium=referral,,$100 - $149 / hr,2 - 9,,,"30% Content Marketing, 30% Search Engine Optimization, 20% Web Design+2 services, 15% Digital Strategy, 5% Branding",Clutch.co,Unreachable,https://www.connectionmodel.com/contact/?utm_source=clutch&utm_medium=referral,"Design,Marketing","Design Agencies,Web Design,Content Marketing,Digital Marketing,Full-Service Digital"
Spinutech,https://clutch.co/profile/spinutech-1,5.0,4.0,"Elmhurst, IL",United States,https://www.spinutech.com/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,,$150 - $199 / hr,50 - 249,,,"10% Web Design, 10% Custom Software Development, 10% Digital Strategy+8 services, 10% E-Commerce Development, 10% Email Marketing, 10% Pay Per Click, 10% Search Engine Optimization, 10% Social Media Marketing, 10% Web Development, 5% Content Marketing, 5% Conversion Optimization",Clutch.co,Unreachable,https://www.spinutech.com/about/contact,"Design,Development,Marketing","Web Design,.NET,Custom Software Development,E-Commerce Development,PHP,Web Development,WordPress,Digital Marketing,Email Marketing,Full-Service Digital,PPC,Social Media Marketing"
New Normal,https://clutch.co/profile/new-normal,5.0,4.0,"Seattle, WA",United States,https://newnormal.agency,,$100 - $149 / hr,10 - 49,,,"20% Custom Software Development, 40% Mobile App Development, 20% Web Development+3 services, 10% UX/UI Design, 5% Branding, 5% Web Design",Clutch.co,Unreachable,https://newnormal.agency,"Design,Development","UI/UX Design,Custom Software Development,Python & Django,WordPress"
Quintegro,https://clutch.co/profile/quintegro,5.0,4.0,,,http://quintegro.com,,$50 - $99 / hr,50 - 249,,,"20% Web Development, 20% Mobile App Development, 20% Product Design+2 services, 20% UX/UI Design, 20% Web Design",Clutch.co,Unreachable,http://quintegro.com,"Design,Development","Design Agencies,UI/UX Design,Web Design,PHP,Web Development"
Swordsweeper,https://clutch.co/profile/swordsweeper,5.0,3.0,"Spring Hill, TN",United States,https://landing.swordsweeper.com/?utm_source=clutch.co&utm_medium=referral&utm_campaign=web-designers,,$100 - $149 / hr,10 - 49,,,"10% Web Design, 50% Custom Software Development, 10% Application Management & Support+3 services, 10% Cloud Consulting & SI, 10% Other Application Development, 10% UX/UI Design",Clutch.co,Unreachable,https://landing.swordsweeper.com/?utm_source=clutch.co&utm_medium=referral&utm_campaign=agencies-ui-ux,"Design,Development,IT Services","Design Agencies,UI/UX Design,Web Design,Custom Software Development,All IT Services"
Buzz Interactive Global,https://clutch.co/profile/buzz-interactive-global,5.0,3.0,"Chesapeake, VA",United States,https://www.itsbuzzinteractive.com/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,,$25 - $49 / hr,50 - 249,,,"10% Mobile App Development, 30% Web Design, 30% Web Development+2 services, 20% Low/No Code Development, 10% E-Commerce Development",Clutch.co,Unreachable,https://www.itsbuzzinteractive.com/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,"Design,Development","Design Agencies,Web Design,App Development,E-Commerce Development,Web Development"
Foxxy Studio,https://clutch.co/profile/foxxy-studio,5.0,3.0,"London, England",England,https://foxxy.studio/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,,$50 - $99 / hr,2 - 9,,,"25% Web Design, 25% UX/UI Design, 20% Low/No Code Development+2 services, 15% Branding, 15% Web Development",Clutch.co,Unreachable,https://foxxy.studio/contact,"Design,Development","Design Agencies,UI/UX Design,Web Design,Flutter,Java,PHP"
HOMESHOWOFF INC,https://clutch.co/profile/homeshowoff,5.0,3.0,"Vaughan, Canada",Canada,http://homeshowoff.com/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,,$100 - $149 / hr,10 - 49,,,"40% Search Engine Optimization, 25% Web Design, 15% Content Marketing+3 services, 10% Generative AI, 5% Logo, 5% Social Media Marketing",Clutch.co,Unreachable,https://homeshowoff.com/contact/,"Design,Marketing","Design Agencies,Web Design,Content Marketing,Digital Marketing,Full-Service Digital"
The Moss WDS Inc,https://clutch.co/profile/moss-wds,5.0,3.0,,,https://www.themossstudio.ca/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,,$50 - $99 / hr,2 - 9,,,"30% Web Design, 40% UX/UI Design, 10% Content Marketing+2 services, 10% Graphic Design, 10% Product Design",Clutch.co,Unreachable,https://www.themossstudio.ca/contacts,"Design,Marketing","Design Agencies,UI/UX Design,Web Design,Content Marketing,Digital Marketing,Full-Service Digital"
Practice Cafe,https://clutch.co/profile/practice-cafe,5.0,3.0,"Austin, TX",United States,https://www.practicecafe.com/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,,,10 - 49,,,"20% Web Design, 25% Pay Per Click, 25% Search Engine Optimization+3 services, 10% Branding, 10% Graphic Design, 10% Logo",Clutch.co,Unreachable,https://www.practicecafe.com/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,"Design,Marketing","Logo Design,Web Design,Digital Marketing,Full-Service Digital,PPC"
Mighty 8th Media,https://clutch.co/profile/mighty-8th-media,5.0,3.0,"Buford, GA",United States,http://www.m8th.com/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,,$150 - $199 / hr,10 - 49,,,"20% Web Design, 15% Branding, 15% Digital Strategy+4 services, 15% Print Design, 15% Video Production, 10% Advertising, 10% Search Engine Optimization",Clutch.co,Unreachable,http://www.m8th.com/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,"Design,Marketing","Design Agencies,Web Design,Digital Marketing,Full-Service Digital"
Hexapoint Medical Marketing,https://clutch.co/profile/hexapoint-medical-marketing,5.0,3.0,"Randolph, NJ",United States,https://hexapoint.com/,,$100 - $149 / hr,50 - 249,,,"15% Web Design, 15% Search Engine Optimization, 15% Social Media Marketing+5 services, 15% Web Development, 10% Graphic Design, 10% Media Planning & Buying, 10% Pay Per Click, 10% Video Production",Clutch.co,Unreachable,https://hexapoint.com/,"Design,Marketing","Web Design,Digital Marketing,Full-Service Digital,PPC,Social Media Marketing"
Digital Bees,https://clutch.co/profile/digital-bees-0,5.0,2.0,"Pančevo, Serbia",Serbia,https://digitalbees.net/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,,$50 - $99 / hr,2 - 9,,,"10% Web Design, 40% Web Development, 25% E-Commerce Development+1 service, 25% Search Engine Optimization",Clutch.co,Unreachable,https://digitalbees.net/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,"Design,Development,Marketing","Web Design,E-Commerce Development,Web Development,Digital Marketing,Full-Service Digital"
Greenhat,https://clutch.co/profile/greenhat,5.0,2.0,"Fortitude Valley, Australia",Australia,https://www.greenhat.net/?utm_source=clutch.co&utm_medium=referral&utm_campaign=web-designers,,$100 - $149 / hr,10 - 49,,,"15% Web Design, 30% Web Development, 15% Branding+4 services, 15% Graphic Design, 10% Mobile App Development, 10% Search Engine Optimization, 5% Email Marketing",Clutch.co,Unreachable,https://www.greenhat.net/,"Design,Development,Marketing","Design Agencies,Web Design,PHP,Python & Django,Web Development,WordPress,Digital Marketing,Full-Service Digital"
Ideas Collide,https://clutch.co/profile/ideas-collide,5.0,2.0,"Phoenix, AZ",United States,http://Ideascollide.com,,$150 - $199 / hr,50 - 249,,,"15% Advertising, 15% Branding, 15% Email Marketing+4 services, 15% Graphic Design, 15% Marketing Strategy, 15% Social Media Marketing, 10% Web Design",Clutch.co,Unreachable,http://Ideascollide.com,"Design,Marketing","Design Agencies,Web Design,Digital Marketing,Email Marketing,Full-Service Digital,Social Media Marketing"
Connective Web Design,https://clutch.co/profile/connective-web-design,5.0,2.0,"Katy, TX",United States,https://connectivewebdesign.com/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,,$100 - $149 / hr,10 - 49,,,"40% Web Design, 20% Branding, 20% Pay Per Click+1 service, 20% Search Engine Optimization",Clutch.co,Unreachable,https://connectivewebdesign.com?utm_source=clutch.co&utm_medium=referral&utm_campaign=web-designers,"Design,Marketing","Design Agencies,Web Design,Digital Marketing,Full-Service Digital,PPC"
Mowgli,https://clutch.co/profile/mowgli,5.0,2.0,"Singapore, Singapore",Singapore,https://mowgli.digital,,$50 - $99 / hr,10 - 49,,,"20% Web Design, 25% Web Development, 20% Branding+2 services, 20% Graphic Design, 15% Pay Per Click",Clutch.co,Unreachable,https://mowgli.digital/contact-us/,"Design,Development,Marketing","Design Agencies,Web Design,Web Development,WordPress,Digital Marketing,Full-Service Digital,PPC"
